0,0.0,0.0,-0.19767441860465115,-0.03488372093023256,-0.313953488372093,-0.2441860465116279,-0.4069767441860465,-0.43023255813953487,-0.5116279069767442,-0.5697674418604651,-0.10465116279069768,-0.4418604651162791,-0.13953488372093023,-0.686046511627907,-0.16279069767441862,-0.8604651162790697,-0.1744186046511628,-1.0,0.046511627906976744,-0.4069767441860465,0.11627906976744186,-0.6744186046511628,0.16279069767441862,-0.8372093023255814,0.20930232558139536,-0.9767441860465116,0.1744186046511628,-0.32558139534883723,0.22093023255813954,-0.4186046511627907,0.16279069767441862,-0.29069767441860467,0.11627906976744186,-0.18604651162790697,0.2558139534883721,-0.22093023255813954,0.27906976744186046,-0.26744186046511625,0.22093023255813954,-0.16279069767441862,0.1744186046511628,-0.08139534883720931
0,0.0,0.0,-0.1574074074074074,-0.12962962962962962,-0.24074074074074073,-0.3425925925925926,-0.32407407407407407,-0.5092592592592593,-0.42592592592592593,-0.6018518518518519,-0.07407407407407407,-0.5370370370370371,-0.1111111111111111,-0.7407407407407407,-0.12962962962962962,-0.8703703703703703,-0.1388888888888889,-0.9814814814814815,0.05555555555555555,-0.5092592592592593,0.10185185185185185,-0.7407407407407407,0.12962962962962962,-0.8796296296296297,0.1574074074074074,-1.0,0.1388888888888889,-0.4351851851851852,0.19444444444444445,-0.5648148148148148,0.14814814814814814,-0.4537037037037037,0.1111111111111111,-0.37037037037037035,0.21296296296296297,-0.32407407407407407,0.24074074074074073,-0.39814814814814814,0.19444444444444445,-0.32407407407407407,0.14814814814814814,-0.25
0,0.0,0.0,-0.1574074074074074,-0.12037037037037036,-0.24074074074074073,-0.3425925925925926,-0.32407407407407407,-0.5,-0.42592592592592593,-0.6018518518518519,-0.07407407407407407,-0.5370370370370371,-0.1111111111111111,-0.7407407407407407,-0.12037037037037036,-0.8703703703703703,-0.12962962962962962,-0.9814814814814815,0.05555555555555555,-0.5092592592592593,0.1111111111111111,-0.7407407407407407,0.1388888888888889,-0.8796296296296297,0.1574074074074074,-1.0,0.14814814814814814,-0.42592592592592593,0.2037037037037037,-0.5648148148148148,0.14814814814814814,-0.4537037037037037,0.12037037037037036,-0.37037037037037035,0.2222222222222222,-0.3148148148148148,0.25,-0.39814814814814814,0.19444444444444445,-0.3148148148148148,0.1574074074074074,-0.24074074074074073
0,0.0,0.0,-0.16666666666666666,-0.12037037037037036,-0.25,-0.3425925925925926,-0.3333333333333333,-0.5092592592592593,-0.4444444444444444,-0.6018518518518519,-0.08333333333333333,-0.5370370370370371,-0.12037037037037036,-0.75,-0.1388888888888889,-0.8703703703703703,-0.14814814814814814,-0.9907407407407407,0.046296296296296294,-0.5092592592592593,0.10185185185185185,-0.7407407407407407,0.12962962962962962,-0.8796296296296297,0.1574074074074074,-1.0,0.1388888888888889,-0.42592592592592593,0.18518518518518517,-0.5555555555555556,0.1388888888888889,-0.4444444444444444,0.10185185185185185,-0.3611111111111111,0.21296296296296297,-0.32407407407407407,0.24074074074074073,-0.39814814814814814,0.19444444444444445,-0.3148148148148148,0.14814814814814814,-0.24074074074074073
0,0.0,0.0,-0.16666666666666666,-0.12962962962962962,-0.25925925925925924,-0.3425925925925926,-0.3425925925925926,-0.5092592592592593,-0.4444444444444444,-0.6018518518518519,-0.08333333333333333,-0.5370370370370371,-0.12037037037037036,-0.75,-0.12962962962962962,-0.8796296296296297,-0.1388888888888889,-0.9907407407407407,0.046296296296296294,-0.5092592592592593,0.1111111111111111,-0.75,0.1388888888888889,-0.8888888888888888,0.16666666666666666,-1.0,0.1388888888888889,-0.42592592592592593,0.19444444444444445,-0.5555555555555556,0.1388888888888889,-0.4444444444444444,0.10185185185185185,-0.35185185185185186,0.2222222222222222,-0.32407407407407407,0.25,-0.39814814814814814,0.2037037037037037,-0.3148148148148148,0.16666666666666666,-0.24074074074074073
0,0.0,0.0,-0.1574074074074074,-0.12037037037037036,-0.25,-0.3333333333333333,-0.32407407407407407,-0.5,-0.4351851851851852,-0.6018518518518519,-0.07407407407407407,-0.5370370370370371,-0.1111111111111111,-0.75,-0.12962962962962962,-0.8703703703703703,-0.1388888888888889,-0.9907407407407407,0.05555555555555555,-0.5092592592592593,0.1111111111111111,-0.7407407407407407,0.14814814814814814,-0.8796296296296297,0.17592592592592593,-1.0,0.14814814814814814,-0.42592592592592593,0.19444444444444445,-0.5462962962962963,0.1388888888888889,-0.4351851851851852,0.10185185185185185,-0.35185185185185186,0.2222222222222222,-0.32407407407407407,0.25,-0.3888888888888889,0.2037037037037037,-0.3148148148148148,0.1574074074074074,-0.24074074074074073
0,0.0,0.0,-0.1559633027522936,-0.11926605504587157,-0.24770642201834864,-0.3211009174311927,-0.3302752293577982,-0.48623853211009177,-0.44036697247706424,-0.5779816513761468,-0.08256880733944955,-0.5229357798165137,-0.11009174311926606,-0.7339449541284404,-0.12844036697247707,-0.8532110091743119,-0.14678899082568808,-0.9724770642201835,0.05504587155963303,-0.4954128440366973,0.11009174311926606,-0.7247706422018348,0.14678899082568808,-0.8715596330275229,0.1743119266055046,-1.0,0.13761467889908258,-0.41284403669724773,0.1926605504587156,-0.5321100917431193,0.12844036697247707,-0.41284403669724773,0.09174311926605505,-0.3302752293577982,0.21100917431192662,-0.3119266055045872,0.24770642201834864,-0.3853211009174312,0.1926605504587156,-0.30275229357798167,0.14678899082568808,-0.23853211009174313
0,0.0,0.0,-0.17757009345794392,-0.11214953271028037,-0.27102803738317754,-0.3177570093457944,-0.3644859813084112,-0.48598130841121495,-0.4672897196261682,-0.5794392523364486,-0.102803738317757,-0.514018691588785,-0.14018691588785046,-0.7383177570093458,-0.1588785046728972,-0.8691588785046729,-0.16822429906542055,-0.9906542056074766,0.028037383177570093,-0.4953271028037383,0.08411214953271028,-0.7289719626168224,0.12149532710280374,-0.8785046728971962,0.1588785046728972,-1.0,0.12149532710280374,-0.411214953271028,0.1588785046728972,-0.5233644859813084,0.102803738317757,-0.411214953271028,0.056074766355140186,-0.3177570093457944,0.19626168224299065,-0.3177570093457944,0.22429906542056074,-0.3925233644859813,0.16822429906542055,-0.308411214953271,0.1308411214953271,-0.2336448598130841
0,0.0,0.0,-0.17757009345794392,-0.11214953271028037,-0.2803738317757009,-0.3177570093457944,-0.37383177570093457,-0.4766355140186916,-0.48598130841121495,-0.5700934579439252,-0.11214953271028037,-0.514018691588785,-0.14953271028037382,-0.7289719626168224,-0.17757009345794392,-0.8598130841121495,-0.18691588785046728,-0.9813084112149533,0.018691588785046728,-0.48598130841121495,0.07476635514018691,-0.7289719626168224,0.11214953271028037,-0.8785046728971962,0.1588785046728972,-1.0,0.11214953271028037,-0.411214953271028,0.14018691588785046,-0.514018691588785,0.08411214953271028,-0.3925233644859813,0.037383177570093455,-0.308411214953271,0.19626168224299065,-0.3177570093457944,0.21495327102803738,-0.38317757009345793,0.14953271028037382,-0.29906542056074764,0.11214953271028037,-0.2336448598130841
0,0.0,0.0,-0.17757009345794392,-0.102803738317757,-0.2803738317757009,-0.29906542056074764,-0.38317757009345793,-0.4672897196261682,-0.4953271028037383,-0.5607476635514018,-0.11214953271028037,-0.5046728971962616,-0.14953271028037382,-0.719626168224299,-0.17757009345794392,-0.8504672897196262,-0.18691588785046728,-0.9626168224299065,0.018691588785046728,-0.4766355140186916,0.07476635514018691,-0.719626168224299,0.11214953271028037,-0.8691588785046729,0.14953271028037382,-1.0,0.11214953271028037,-0.411214953271028,0.14018691588785046,-0.4953271028037383,0.07476635514018691,-0.37383177570093457,0.037383177570093455,-0.2803738317757009,0.19626168224299065,-0.3177570093457944,0.21495327102803738,-0.38317757009345793,0.1588785046728972,-0.2897196261682243,0.11214953271028037,-0.21495327102803738
